639016.0681177|220820.97499118|114.51694139|117|1
639010.82134702|220825.61314663|116.36091624|118|1
639005.65532836|220830.16001719|116.60839|119|1
639000.47503204|220834.73248246|117.88689127|120|1
638995.05263797|220839.70049644|133.60796311|121|1
638995.26902383|220839.31023421|117.78959469|122|2
638990.09952261|220843.86854958|118.7002479|123|1
638984.92852869|220848.43338978|120.02356512|124|1
638979.60343901|220853.27963142|132.88627549|125|1
638979.65003417|220853.1766739|127.98142088|126|2
638973.05197212|220855.06313578|131.42927314|127|1
638978.20500935|220850.49483791|129.50550764|128|1
638983.45064045|220845.74499321|119.64717804|129|1
638988.56046828|220841.28192965|123.0537025|130|1
638988.6077096|220841.19205555|119.2238821|131|2
638993.82412451|220836.57851039|118.14036467|132|1
638998.94332846|220832.05348992|117.28485239|133|1
639004.14044723|220827.43970225|114.8322344|134|1
639009.3168041|220822.89830039|116.67348384|135|1
639014.47809936|220818.31346475|114.01348274|136|1
639019.6403731|220813.76138428|114.04799233|137|1
639024.82224623|220809.17846551|113.20852561|138|1
639029.96556876|220804.65185775|114.14293556|139|1
639035.15373543|220800.06205933|113.1979774|140|1
639040.29944556|220795.5317014|114.00168809|141|1
639045.46799277|220790.94791606|112.1617316|142|1
639043.42506973|220788.63234674|112.44548229|143|1
639038.19337234|220793.24523062|112.89457205|144|1
639033.04743742|220797.76460549|111.92950345|145|1
639027.78053377|220802.42887852|113.98445189|146|1
639022.62047633|220806.969106|113.68197673|147|1
639017.4568403|220811.51463019|113.54836601|148|1
639012.23219306|220816.12228918|114.07486516|149|1
639007.01520573|220820.7192497|114.28962458|150|1
639001.43072806|220825.96449583|140.0997845|151|1
638996.61275567|220829.90309545|116.1156191|152|1
638991.44011963|220834.47019957|117.05827042|153|1
638986.21170161|220839.09721985|118.84935537|154|1
638980.98128134|220843.73487685|121.34083619|155|1
638975.71260866|220848.46841098|128.73784134|156|1
638975.78557581|220848.30481518|120.90256439|157|2
638970.59009254|220852.95059432|126.46445928|158|1
638970.63252704|220852.84534099|121.10952891|159|2
638966.24723817|220852.23748595|117.76314974|160|1
638971.29902368|220848.0019403|135.06525382|161|1
638971.42873261|220847.69442576|119.94425817|162|2
638976.42996275|220843.47171833|134.76416462|163|1
638976.48887159|220843.34428188|128.85346242|164|2
638976.58464531|220843.1370962|119.24388092|165|3
638981.68446042|220838.64029307|119.41068968|166|1
638986.90507247|220834.01334382|117.72523569|167|1
638992.08525657|220829.4192991|115.82621293|168|1
638997.25697224|220824.84445432|114.84593592|169|1
639002.42509003|220820.27796856|114.27201631|170|1
639007.57640862|220815.73953479|114.73529129|171|1
639012.7277945|220811.20055898|115.16127544|172|1
639017.94508468|220806.56366561|112.45227259|173|1
639023.09693313|220802.02701128|113.04750256|174|1
639028.21377339|220797.51336652|113.0283502|175|1
639033.35456642|220792.99155393|114.02350075|176|1
639038.55839044|220788.38300793|112.57753031|177|1
639043.73644678|220783.81113013|112.22463021|178|1
639043.37516667|220779.92688072|111.69473591|179|1
639038.05765601|220784.65425099|115.2066216|180|1
639032.96941242|220789.09386375|112.06636049|181|1
639027.71920156|220793.73242652|113.28808371|182|1
639022.47193198|220798.36914214|114.56672449|183|1
639017.36345038|220802.8317555|111.82648628|184|1
639012.11953439|220807.46528759|113.08737928|185|1
639006.87150301|220812.10825526|114.79866429|186|1
639001.70441622|220816.65971194|114.9448231|187|1
638996.43227354|220821.3507422|118.73751081|188|1
638996.4996265|220821.2362745|114.45841461|189|2
638991.27917915|220825.84000213|115.00947975|190|1
638986.10289456|220830.41133415|116.06880326|191|1
638980.8768929|220835.03156377|117.5205315|192|1
638975.48314969|220840.01832328|135.95508036|193|1
638970.35321394|220844.53202679|135.71043434|194|1
638970.51789023|220844.14471219|116.90303307|195|2
638965.29588827|220848.76941425|118.97487355|196|1
638960.06956209|220853.42062451|122.80945646|197|1
638960.09362832|220853.34735615|118.76652306|198|2
638958.41206207|220850.69361651|118.20592359|199|1
638963.55906854|220846.1483769|118.23805193|200|1
638968.55039954|220841.97128065|136.16554235|201|1
638968.71868077|220841.57371325|116.85203143|202|2
638973.69424002|220837.46357791|138.89172559|203|1
638973.76665698|220837.30733784|131.73145065|204|2
638973.9247614|220836.96622634|116.09880148|205|3
638979.07683514|220832.4152226|116.03181009|206|1
638984.26752302|220827.84081965|116.79137455|207|1
638989.44091195|220823.25191442|115.244331|208|1
638994.61019761|220818.67396248|114.26614689|209|1
638999.78306665|220814.09260458|113.26956387|210|1
639004.99481305|220809.4861744|112.98756191|211|1
639010.10357669|220804.97510998|113.05753918|212|1
639015.32416323|220800.35802823|112.50153479|213|1
639020.44949466|220795.85335516|114.11682547|214|1
639025.64952751|220791.24065685|112.46630897|215|1
639030.84093928|220786.64265313|111.36577859|216|1
639035.98097611|220782.09306838|110.50631305|217|1
639041.15144623|220777.52649957|110.41166748|218|1
639046.30527174|220773.00364449|112.56771693|219|1
639042.74318015|220772.50402276|112.34123728|220|1
639037.51402493|220777.13903757|114.40094824|221|1
639032.39570291|220781.60136572|110.63313347|222|1
639027.17705786|220786.22431756|112.47522007|223|1
639021.98893694|220790.80686477|113.26877322|224|1
639016.78695425|220795.38307421|112.61764887|225|1
639011.62752171|220799.92491499|112.21288207|226|1
639006.42478881|220804.53354528|114.03188165|227|1
639001.23285257|220809.09401678|112.84479825|228|1
638995.56904734|220814.43685013|140.13666604|229|1
638996.01516348|220813.6951996|113.05733454|230|2
638990.77212409|220818.42423207|121.47644679|231|1
638990.88464954|220818.22916401|114.0237612|232|2
638985.65255036|220822.85978369|115.53659282|233|1
638980.49480557|220827.40291153|115.34607383|234|1
638975.06397212|220832.50835301|140.15993908|235|1
638969.88566208|220837.07886796|140.68807535|236|1
638964.90973173|220841.15338138|116.51667449|237|1
638959.78457711|220845.7021719|119.0028998|238|1
638954.58927092|220850.26528934|117.78794827|239|1
638949.38668664|220854.84849369|117.6357061|240|1
638944.21436301|220854.89721584|117.43140188|241|1
638949.37097961|220850.45192706|125.99885886|242|1
638949.41040085|220850.30036537|117.00666416|243|2
638954.54001631|220845.80554357|119.92440818|244|1
638959.70602983|220841.19842474|116.66861901|245|1
638964.81396353|220836.81872878|126.97965677|246|1
638964.90715904|220836.59505122|116.08882998|247|2
638969.84757466|220832.5013616|137.03900706|248|1
638970.05913404|220832.0383761|115.7643003|249|2
638975.01033668|220827.94587883|137.54005655|250|1
638975.26613213|220827.4273115|114.99170406|251|2
638980.41605684|220822.87787906|115.08637754|252|1
638985.57616423|220818.31028989|114.47534384|253|1
638990.76578285|220813.73451772|115.24080563|254|1
638995.47221056|220809.91775963|141.61545315|255|1
638995.95780255|220809.11621032|112.89386512|256|2
639001.11817644|220804.55333118|112.66488329|257|1
639006.34728088|220799.91740631|111.48284145|258|1
639011.47488721|220795.407631|113.0220343|259|1
639016.67390561|220790.7916187|111.22646589|260|1
639021.89348437|220786.17590009|110.85154849|261|1
639026.99007963|220781.68277054|111.55815793|262|1
639032.05820686|220777.2755473|116.94677933|263|1
639032.24407788|220777.02094778|109.97281897|264|2
639037.36308126|220772.52063198|111.65033854|265|1
639042.57475167|220767.89597496|110.05058182|266|1
639046.22135832|220761.17506642|109.3147834|267|1
639041.03039441|220765.75886334|109.84671479|268|1
639035.82834349|220770.35866059|110.85976195|269|1
639030.61101509|220774.98113528|112.58503684|270|1
639025.46023949|220779.48886283|109.96856806|271|1
639020.27361303|220784.07047987|110.62694779|272|1
639015.14007905|220788.6042179|111.20703447|273|1
639009.92905903|220793.19560626|110.95184954|274|1
639004.75662221|220797.75956945|111.21155514|275|1
638999.48597842|220802.44616734|114.25522661|276|1
638993.85524292|220807.7697629|142.03189368|277|1
638994.34833593|220806.95792204|112.84798876|278|2
638983.9115699|220816.21805361|117.32255249|279|1
638978.78901513|220820.70128043|114.7353378|280|1
638973.62742119|220825.25581623|115.00335918|281|1
638968.19197143|220830.34636152|138.07577376|282|1
638963.20670483|220834.45687768|115.99372862|283|1
638958.03751466|220839.03935322|117.90615525|284|1
638952.88494545|220843.58257078|117.91304786|285|1
638947.60843929|220848.45960318|135.31002077|286|1
638942.53434658|220852.69989732|117.20803832|287|1
638934.98055502|220855.12495788|118.44071903|288|1
638940.17047325|220850.51044846|116.92613869|289|1
638945.28011767|220846.24633976|136.95850949|290|1
638950.43316124|220841.71272465|139.16873249|291|1
638955.67051161|220836.84624471|121.46382428|292|1
638955.70574115|220836.7493724|116.39622579|293|2
638960.90692629|220832.13454575|115.62722002|294|1
638966.06069551|220827.56336791|114.99478294|295|1
638971.26342108|220822.95107012|114.52659663|296|1
638976.42053572|220818.37773616|113.95732791|297|1
638981.62084733|220813.77324629|113.92737619|298|1
638986.41969386|220809.86402711|140.13504753|299|1
638991.58581272|220805.21362601|134.24132107|300|1
638991.93419639|220804.63497543|113.37770632|301|2
638997.12250312|220800.05155282|114.15478602|302|1
639002.38502619|220795.35282571|111.05359237|303|1
639007.48941738|220790.84031632|111.33352933|304|1
639012.03735848|220787.20054744|140.96361257|305|1
639017.88305465|220781.63059229|110.24640282|306|1
639023.05509404|220777.04958895|109.8551701|307|1
639028.1410171|220772.58787687|112.79210368|308|1
639033.43213358|220767.8684688|109.84462189|309|1
639038.54155086|220763.35100763|110.08815169|310|1
639043.61044716|220758.90733211|113.2561414|311|1
639043.62678269|220755.50713758|110.96728119|312|1
639038.47528194|220760.04270814|110.28038221|313|1
639033.08849888|220764.87086638|116.17070422|314|1
639033.28257459|220764.61080632|109.29101736|315|2
639028.08937082|220769.22547877|111.8852735|316|1
639022.97102591|220773.71553865|109.9379001|317|1
639017.7492524|220778.32380996|110.07352|318|1
639012.09220157|220783.62001208|133.76415854|319|1
639012.62625452|220782.84471549|110.20222868|320|2
639002.22931957|220792.02514249|110.86521279|321|1
638997.05897603|220796.58956196|111.12349522|322|1
638991.88059384|220801.16818698|111.93176378|323|1
638986.69454363|220805.76218565|113.40879286|324|1
638981.50859896|220810.3602156|115.20485426|325|1
638976.30769516|220814.94345222|114.82552782|326|1
638971.15619826|220819.48152389|114.32950129|327|1
638965.99282019|220824.04402887|114.91457373|328|1
638960.83362548|220828.59970619|115.25625588|329|1
638955.46411593|220833.62666308|137.75426716|330|1
638955.62934538|220833.19142855|115.30331357|331|2
638950.32553678|220838.1916953|140.2343533|332|1
638950.36621559|220838.06799979|133.42323914|333|2
638950.47369746|220837.74117028|115.42690627|334|3
638945.17261542|220842.6942043|136.87730498|335|1
638945.2091016|220842.55915129|128.89745052|336|2
638940.1124136|220846.89844472|116.73004794|337|1
638934.96024293|220851.44425126|116.78572837|338|1
638929.8441657|220852.026262|116.92565499|339|1
638934.98348189|220847.47663028|116.70490524|340|1
638940.17650326|220842.8814619|116.63528144|341|1
638945.22580706|220838.65795563|135.5803769|342|1
638945.31886522|220838.33757761|117.0712743|343|2
638950.32079387|220834.19765564|139.25905274|344|1
638950.47320922|220833.757218|115.49537665|345|2
638955.67209672|220829.15188556|115.03949658|346|1
638960.7781404|220824.62482228|114.28774562|347|1
638965.9315327|220820.06041575|113.88738786|348|1
638971.13184721|220815.45800626|113.75752576|349|1
638976.23670171|220810.93906275|113.55600277|350|1
638981.01662386|220807.07651557|142.05730614|351|1
638981.4516934|220806.31243268|112.55229459|352|2
638986.58491654|220801.78715144|113.8085367|353|1
638991.6813958|220797.28347692|114.21953569|354|1
638996.94351385|220792.58565585|110.9872335|355|1
639002.09745787|220788.02627402|111.16365099|356|1
639006.57638892|220784.43544305|140.25314288|357|1
639007.21945486|220783.4853055|110.57597406|358|2
639012.38607925|220778.90844532|110.26572261|359|1
639017.55644122|220774.32716106|109.86837862|360|1
639022.70577457|220769.77586991|110.35798693|361|1
639027.87308559|220765.19993723|110.16728191|362|1
639032.95793609|220760.71267045|111.20370444|363|1
639038.16506132|220756.0849192|109.72128963|364|1
639042.27038409|220752.88487723|143.51723855|365|1
639043.33197297|220751.5112641|109.68126409|366|2
639046.24283816|220745.14733276|110.49546718|367|1
639041.06892731|220749.7012643|109.01665216|368|1
639035.88289776|220754.29084965|109.47638316|369|1
639030.64979487|220758.94439595|111.67203028|370|1
639025.52009804|220763.46057706|110.29716261|371|1
639019.6714561|220768.97204612|136.87620737|372|1
639020.35689398|220768.02173411|110.11495011|373|2
639015.14641037|220772.6241167|109.88664731|374|1
639009.90890625|220777.29315541|112.98362726|375|1
639004.20657858|220782.65768694|138.20208258|376|1
639004.79371902|220781.78625785|110.81034162|377|2
638999.60760922|220786.38416709|111.90978368|378|1
638994.42370938|220790.98117393|113.09083954|379|1
638989.26109558|220795.54643599|113.26663381|380|1
638984.1051318|220800.10132803|113.09290453|381|1
638978.48786696|220805.43048362|141.41711137|382|1
638978.90616987|220804.68933195|112.53651877|383|2
638973.79187869|220809.21383138|112.86486218|384|1
638968.55530122|220813.87551102|115.45179782|385|1
638963.41863434|220818.39449802|113.81099237|386|1
638958.25741445|220822.96459662|114.45715887|387|1
638953.09432472|220827.54326118|115.64099595|388|1
638947.79496799|220832.53413795|139.52669275|389|1
638942.68770161|220837.01743224|137.13119697|390|1
638937.58642415|220841.26468925|116.77512435|391|1
638932.43661547|220845.81710549|116.82912116|392|1
638927.29209902|220850.36276198|116.72091359|393|1
638922.14227381|220854.91400116|116.68159498|394|1
638920.90749157|220851.97610563|116.55039343|395|1
638926.04543025|220847.42905339|116.69052469|396|1
638931.18753947|220842.87838845|116.83713929|397|1
638936.32960271|220838.32719831|116.94021227|398|1
638941.3824413|220834.09055138|135.37769119|399|1
638946.4726107|220829.63960694|139.71098885|400|1
638951.76760198|220824.64308501|115.68851873|401|1
638956.85480944|220820.15251899|116.73460581|402|1
638961.80118931|220816.07717866|140.40130158|403|1
638962.08249178|220815.48102394|113.37240431|404|2
638967.21809548|220810.94901487|114.52649431|405|1
638972.27928284|220806.50537332|117.43454588|406|1
638977.10699635|220802.5105922|139.20420946|407|1
638977.20109259|220802.3442786|132.73842375|408|2
638977.50592898|220801.80548493|111.79177205|409|3
638982.63920651|220797.27648575|113.02131806|410|1
638987.79961092|220792.70125206|112.52069645|411|1
638992.60090676|220788.69271322|131.3269629|412|1
638992.99035797|220788.08082976|110.51506603|413|2
638997.53790275|220784.41399431|138.41816285|414|1
639008.39974941|220774.44996286|111.1307041|415|1
639013.18248675|220770.38965844|124.60372262|416|1
639013.53101784|220769.89663802|110.22296234|417|2
639017.91854961|220766.40005011|140.3689593|418|1
639018.67818706|220765.34731857|110.72303514|419|2
639023.85985077|220760.75080517|109.92469158|420|1
639028.93875873|220756.24897775|109.42037717|421|1
639034.11404132|220751.66331983|109.0283631|422|1
639039.29054117|220747.07690812|108.66167777|423|1
639044.35421826|220742.59712078|108.82535183|424|1
639044.89885148|220738.36773968|108.41545975|425|1
639039.61546213|220743.08136094|111.85362886|426|1
639028.45145943|220753.29487827|138.81865083|427|1
639024.06460471|220756.8017904|110.0373919|428|1
639018.89183786|220761.37552873|110.20049855|429|1
639013.68945767|220765.96624672|109.64314541|430|1
639008.44647526|220770.61486105|110.79730053|431|1
639003.18552717|220775.32076164|115.17708846|432|1
638997.98956954|220779.90616007|114.64643142|433|1
638992.33574553|220785.20385502|138.05075198|434|1
638992.85890748|220784.38939492|110.65595073|435|2
638987.64410731|220789.00045763|110.82555932|436|1
638982.40425266|220793.65431334|112.60110101|437|1
638977.20103432|220798.2489882|112.29084956|438|1
638972.03850927|220802.8148997|112.5450392|439|1
638966.80962517|220807.45965298|114.36609448|440|1
638961.33589456|220812.62117082|139.57388996|441|1
638961.61769614|220812.03411495|113.25750877|442|2
638956.22237759|220817.13182367|138.89926003|443|1
638956.32016632|220816.91067355|128.40851194|444|2
638956.45785135|220816.59929738|113.63774678|445|3
638951.05819364|220821.68882733|138.34222314|446|1
638951.25004922|220821.20827481|114.1232623|447|2
638945.88105032|220826.2804874|139.59140521|448|1
638940.7808912|220830.74173304|135.9866971|449|1
638935.6811775|220835.00180193|116.73355471|450|1
638930.53135597|220839.5534367|116.74681904|451|1
638925.38186153|220844.10398998|116.69781728|452|1
638920.18839861|220848.69345823|116.64856438|453|1
638914.98990458|220853.28650941|116.53098062|454|1
638912.21531255|220852.2628357|116.65614532|455|1
638917.4038972|220847.66311108|116.64516923|456|1
638922.49075153|220843.15494744|116.75212105|457|1
638927.67921637|220838.5546926|116.69179903|458|1
638932.86718203|220833.95813315|116.88814093|459|1
638937.89933667|220829.65443665|129.28709263|460|1
638937.96067823|220829.43757813|116.48309508|461|2
638942.99727277|220825.28608208|141.18130204|462|1
638948.1106234|220820.74247438|140.34573277|463|1
638953.22265725|220816.20566197|139.95396985|464|1
638958.32723519|220811.68639451|140.42461183|465|1
638958.61064828|220811.08763836|113.02695494|466|2
638963.76129261|220806.51783662|112.7303864|467|1
638968.91459898|220801.94432436|112.32788923|468|1
638974.05890837|220797.38805974|112.6565768|469|1
638979.13454842|220792.94715685|117.28328969|470|1
638979.22872948|220792.78850543|111.35504434|471|2
638984.35912127|220788.25590069|112.5774838|472|1
638988.98702983|220784.50746795|140.55211128|473|1
638994.56091113|220779.27357853|117.49595621|474|1
638994.70475957|220779.05510288|110.3196264|475|2
638999.80594211|220774.56391972|112.7979638|476|1
639004.99841955|220769.93766441|111.00473944|477|1
639010.09131051|220765.4292775|111.55104207|478|1
639015.27054491|220760.82536754|110.59526594|479|1
639020.43840715|220756.23849766|110.18935502|480|1
639025.53430624|220751.72664781|110.67351248|481|1
639030.74514385|220747.08452147|108.91352337|482|1
639035.80632771|220742.61845447|110.58388057|483|1
639040.95547421|220738.0386752|109.43297177|484|1
639046.1364644|220733.43858335|108.90364488|485|1
639044.31651906|220731.65818947|108.38826136|486|1
639038.25637724|220737.36924641|135.85578389|487|1
639039.13308189|220736.25183757|108.78740058|488|2
639033.04791193|220742.01133829|138.34265103|489|1
639033.93296895|220740.86789176|109.79240171|490|2
639028.78982511|220745.41085553|109.0001043|491|1
639023.53881428|220750.07519003|110.25891371|492|1
639018.39674623|220754.61682434|109.43604136|493|1
639013.14666881|220759.28279121|110.88963926|494|1
639007.91989033|220763.94396461|113.60177681|495|1
639002.15615883|220769.35695359|138.25681423|496|1
639002.78588294|220768.44897252|110.43561955|497|2
638997.57002981|220773.0701919|110.74196426|498|1
638991.79529667|220778.57269141|141.73670181|499|1
638986.7315788|220782.98677591|136.29325574|500|1
638987.20621938|220782.2425654|110.5652119|501|2
638981.97809134|220786.88632109|111.79754845|502|1
638976.42862432|220792.11518491|136.90814037|503|1
638971.23658926|220796.73170576|138.51773836|504|1
638971.61538823|220796.06201375|111.96071091|505|2
638966.3698671|220800.74682881|115.23142014|506|1
638961.1817713|220805.3815957|118.56694414|507|1
638955.72644976|220810.47799845|139.78224975|508|1
638950.57280091|220815.02651463|138.68835155|509|1
638945.46513378|220819.5336179|137.53969378|510|1
638945.62741755|220819.10957651|115.25729768|511|2
638940.23672503|220824.19347303|140.03206756|512|1
638935.17885142|220828.37894493|116.81794972|513|1
638930.03391316|220832.93174735|116.67557673|514|1
638924.8400983|220837.52941323|116.65770802|515|1
638919.59793517|220842.16974848|116.6272354|516|1
638909.26339257|220851.31858548|116.63190489|517|1
638903.22590725|220852.85975463|116.64519713|518|1
638908.41306228|220848.26028412|116.6691027|519|1
638913.55166951|220843.70288602|116.61798944|520|1
638923.92138114|220834.50778174|116.64896435|521|1
638929.05979315|220829.9525089|116.75491159|522|1
638934.24697199|220825.35317369|116.79328141|523|1
638939.29856134|220821.15441273|139.22761273|524|1
638944.39267921|220816.66089474|141.13328627|525|1
638944.58382184|220816.17011865|115.464225|526|2
638949.60899531|220811.9473156|134.11137525|527|1
638949.79511802|220811.51890393|113.06700838|528|2
638954.72146068|220807.41813861|134.46796815|529|1
638954.94259942|220806.95152312|112.84958866|530|2
638960.09573676|220802.37412291|112.23255532|531|1
638965.29667896|220797.75719991|111.84240161|532|1
638970.13260466|220793.78217488|136.89141578|533|1
638975.28874474|220789.17651436|134.23142398|534|1
638975.65592177|220788.56017874|110.98674981|535|2
638980.77780785|220784.03890195|112.65736745|536|1
638985.64368267|220779.94643701|130.50777405|537|1
638985.98698001|220779.41096766|112.03162765|538|2
638990.56707144|220775.70584693|140.59689933|539|1
638991.14034438|220774.83848111|111.88509677|540|2
638996.31944086|220770.22873089|110.58346199|541|1
639000.84919678|220766.55415604|138.02761846|542|1
639001.47542624|220765.65454747|110.48754207|543|2
639006.64671476|220761.05937847|109.79867111|544|1
639011.78896964|220756.50548624|110.35274073|545|1
639016.95349597|220751.92115466|110.05165152|546|1
639022.12463125|220747.32877941|109.5760889|547|1
639027.31091557|220742.7175127|108.6639288|548|1
639032.41923525|220738.18849006|108.80387403|549|1
639037.54109162|220733.6612615|110.04567978|550|1
639042.77066469|220728.99781418|108.02993833|551|1
639043.63386433|220724.59563147|108.27563545|552|1
639038.462168|220729.17470324|108.35693297|553|1
639033.19379836|220733.87804156|111.5281504|554|1
639028.10500608|220738.37231962|110.70222707|555|1
639022.99136195|220742.87775719|109.00542492|556|1
639017.75826036|220747.51944514|109.74056291|557|1
639012.57841105|220752.13638239|112.27394823|558|1
639007.42254005|220756.67487795|110.2253622|559|1
639002.26206948|220761.2432914|110.24656095|560|1
638996.68187087|220766.42261296|129.40322531|561|1
638997.10597997|220765.80579968|110.10566694|562|2
638991.94340444|220770.37819775|110.2960464|563|1
638986.34590573|220775.58817285|130.67781983|564|1
638986.7170322|220775.01781605|111.34021731|565|2
638981.60616688|220779.54474086|111.55842768|566|1
638976.39956964|220784.15631911|111.76025763|567|1
638971.17057094|220788.80734431|113.53061822|568|1
638966.041685|220793.32747266|111.92354101|569|1
638960.83266852|220797.94677097|112.57035864|570|1
638955.61618697|220802.58392696|114.11742079|571|1
638950.5281886|220807.07206695|112.84987702|572|1
638945.13676603|220812.14350888|136.76102347|573|1
638939.94913594|220816.7787811|140.20362953|574|1
638929.72096503|220825.54137234|116.84527834|575|1
638924.57841964|220830.09099686|116.62759817|576|1
638919.43525753|220834.64390675|116.62883531|577|1
638914.19528377|220839.28215382|116.59175843|578|1
638909.00835173|220843.87645101|116.79953221|579|1
638903.86476098|220848.42680417|116.56426238|580|1
638893.89477727|220853.72763244|116.6272261|581|1
638899.08089341|220849.12113645|116.53525014|582|1
638904.26790799|220844.5167095|116.67496282|583|1
